protein,gene_symbol,display_label,cluster,mean_value,sd_value,max_abs_value,non_na_fraction
P17050,NAGA,NAGA,Cluster_4,0.0369621352663475,0.21919042494314225,0.9471648469653928,1.0
Q9BTX7,TTPAL,TTPAL,Cluster_4,0.1269799419688861,0.21912503087636795,0.9465027169701336,1.0
Q99614,TTC1,TTC1,Cluster_4,0.05341575059159736,0.20486070133605414,0.945320321249838,1.0
Q15776,ZKSCAN8,ZKSCAN8,Cluster_4,-0.013327896481106324,0.21327917523495776,0.9426359390900104,1.0
Q7Z3E5,ARMC9,ARMC9,Cluster_4,0.11984299816489824,0.22292385148551871,0.9420511943918832,1.0
Q8NCC3,PLA2G15,PLA2G15,Cluster_4,0.08689023522642011,0.2513731697878694,0.941368480256088,1.0
O14530,TXNDC9,TXNDC9,Cluster_4,-0.04984544821281123,0.20554973999367596,0.9401987310882768,1.0
Q96N06,SPATA33,SPATA33,Cluster_4,-0.04815806888795521,0.22965799658379996,0.9366716406328166,1.0
Q9UBT7,CTNNAL1,CTNNAL1,Cluster_4,-0.10240674486143757,0.21889829764226792,0.9359229067149144,1.0
Q5T2R2,PDSS1,PDSS1,Cluster_4,0.012012396713393067,0.22337314815132325,0.931141562602022,1.0
Q5VTQ0,TTC39B,TTC39B,Cluster_4,0.08608574547580378,0.2117974710799368,0.9260810038087968,1.0
Q9H6E5,TUT1,TUT1,Cluster_4,0.06307120614801699,0.2668179292417688,0.9229995020457338,1.0
O95873,C6orf47,C6orf47,Cluster_4,0.123578272116052,0.2475066335894334,0.9187742804673338,1.0
Q15058,KIF14,KIF14,Cluster_4,-0.07653575599536307,0.22890729156523104,0.9181481666039346,1.0
Q8N129,CNPY4,CNPY4,Cluster_4,-0.010082833159655242,0.20835228318771434,0.917143553630126,1.0
O95551,TDP2,TDP2,Cluster_4,-0.09472655317888917,0.2063714155200986,0.9155070422655776,1.0
Q9NYZ1,TVP23B,TVP23B,Cluster_4,0.0036508259678953167,0.23069260641661457,0.9142368951645315,1.0
Q06520,SULT2A1,SULT2A1,Cluster_4,-0.10904109320181402,0.250551173351958,0.9132059637859165,1.0
Q13451,FKBP5,FKBP5,Cluster_4,0.2068015314769242,0.21942830090147214,0.9114610824805354,1.0
P15289,ARSA,ARSA,Cluster_4,0.08789769774391341,0.22381142355598882,0.9101779384271288,1.0
Q9BQI0,AIF1L,AIF1L,Cluster_4,-0.026698796691129734,0.2197432814356073,0.9039821423493528,1.0
Q5SRE7,PHYHD1,PHYHD1,Cluster_4,0.07036780488650404,0.20155710771929278,0.901948260853608,1.0
Q9H173,SIL1,SIL1,Cluster_4,0.02679879776959234,0.20290807290739285,0.9014924301508458,1.0
O43353,RIPK2,RIPK2,Cluster_4,0.0116900033606928,0.20299617571300116,0.8989873304692999,1.0
Q92995,USP13,USP13,Cluster_4,0.05062805369219118,0.21950680791194452,0.8986464106793193,1.0
Q9NZ52,GGA3,GGA3,Cluster_4,0.07015456138986798,0.2108719957111198,0.8947781379065916,1.0
O95166,GABARAP,GABARAP,Cluster_4,0.1660837146269018,0.22862170406816187,0.8930687351977014,1.0
P07948,LYN,LYN,Cluster_4,-0.0072295894915641225,0.2043643815922846,0.891472229972301,1.0
Q96AQ8,MCUR1,MCUR1,Cluster_4,0.17071047611757287,0.20697950519555347,0.8819118847010401,1.0
P04792,HSPB1,HSPB1,Cluster_4,-0.017751656969388428,0.21232801224094464,0.8756844420398764,1.0
Q9UKG9,CROT,CROT,Cluster_4,0.18809487575130399,0.22325314590102524,0.8645190851168323,1.0
Q16656,NRF1,NRF1,Cluster_4,0.04393579622207525,0.2013968179464192,0.8626344042293042,1.0
Q9P1F3,ABRACL,ABRACL,Cluster_4,0.09304619910107623,0.20575721992309487,0.8602932938960315,1.0
Q8N8R5,C2orf69,C2orf69,Cluster_4,0.029102602406959627,0.20908194063748203,0.8577245884697042,1.0
Q92934,BAD,BAD,Cluster_4,0.10595021932522068,0.28816597912638486,0.8556304836899251,1.0
Q99424,ACOX2,ACOX2,Cluster_4,0.020941273550601172,0.20754164568703135,0.8465020505982785,1.0
Q96H20,SNF8,SNF8,Cluster_4,0.14802272548313836,0.23580407756300514,0.8366828935120516,1.0
P31153,MAT2A,MAT2A,Cluster_4,-0.011826594080478212,0.20420868126074895,0.830583526277028,1.0
P17931,LGALS3,LGALS3,Cluster_4,0.0975582579167998,0.22247944307335246,0.8299969612422586,1.0
Q5HYK3,COQ5,COQ5,Cluster_4,0.12389460733865348,0.20068840538091123,0.827268170062478,1.0
Q9Y5Y0,FLVCR1,FLVCR1,Cluster_4,0.058504829666564145,0.21302617442770852,0.8223622989426183,1.0
Q9UDY8,MALT1,MALT1,Cluster_4,-0.006489978144077694,0.2195627759686231,0.820561265085967,1.0
Q9NWZ8,GEMIN8,GEMIN8,Cluster_4,0.09410366880489501,0.20814261223166264,0.816638646289789,1.0
O43422,THAP12,THAP12,Cluster_4,0.06226276696141114,0.22769143749786477,0.808137115301129,1.0
Q04724,TLE1,TLE1,Cluster_4,0.08005595243503442,0.20582675852817714,0.7988894636965966,1.0
P15848,ARSB,ARSB,Cluster_4,0.013532237819485161,0.21361003218202618,0.7951679125774476,1.0
Q4G0I0,UQCC4,UQCC4,Cluster_4,-0.046673505147462525,0.20627351905932578,0.7897753068278384,1.0
Q8TD16,BICD2,BICD2,Cluster_4,0.01509479209978154,0.21249575127140835,0.7818855857093148,1.0
Q5JS37,NHLRC3,NHLRC3,Cluster_4,0.1306771629883876,0.21179158194898035,0.7816576731112121,1.0
Q9BV94,EDEM2,EDEM2,Cluster_4,0.046426823603089126,0.20540699322381115,0.7808652907377365,1.0
P45877,PPIC,PPIC,Cluster_4,0.18705626809919962,0.20282990766583134,0.7646518040245915,1.0
P12277,CKB,CKB,Cluster_4,0.18649982495076345,0.21893503679887047,0.7495879585789957,1.0
Q8N511,VMA12,VMA12,Cluster_4,0.019490806566744807,0.2020644147381808,0.7252185690141566,1.0
Q6NXT6,TAPT1,TAPT1,Cluster_4,0.20294123264423222,0.21195299091062708,0.7186097950637702,1.0
O75896,TUSC2,TUSC2,Cluster_4,0.009575636057793262,0.22187806583994363,0.71410427045247,1.0
Q9UPU7,TBC1D2B,TBC1D2B,Cluster_4,0.056808252851725465,0.20450204088701923,0.705836200078636,1.0
Q92817,EVPL,EVPL,Cluster_4,0.12882951869916995,0.20084905960327665,0.6963776386089187,1.0
Q8TD22,SFXN5,SFXN5,Cluster_4,-0.010753018660313758,0.2029212787907922,0.670301125404503,1.0
Q5BJD5,TMEM41B,TMEM41B,Cluster_4,0.22446680751162176,0.2041240178224904,0.616628657302261,1.0
P17275,JUNB,JUNB,Cluster_5,1.4469165856185509,1.1049344872517206,5.716379806190266,1.0
Q9NZN4,EHD2,EHD2,Cluster_5,0.45681867479419774,0.6990871762059397,5.218849323040944,1.0
Q9Y4K0,LOXL2,LOXL2,Cluster_5,1.1319132345957161,1.1337277978423648,4.667266205273577,1.0
Q5TH69,ARFGEF3,ARFGEF3,Cluster_5,-0.020856112522052144,0.7130795895781995,4.628321162594919,1.0
P08833,IGFBP1,IGFBP1,Cluster_5,0.82755410191086,0.8856586441824,4.563044357599914,1.0
P78556,CCL20,CCL20,Cluster_5,0.18731438583908255,0.7200320890412096,4.418009003438492,1.0
Q8N556,AFAP1,AFAP1,Cluster_5,0.12218512549178492,0.7801559854021833,4.112466410852445,1.0
Q9H3M7,TXNIP,TXNIP,Cluster_5,1.2865882621317453,0.954045874541021,4.107585787164425,1.0
P16035,TIMP2,TIMP2,Cluster_5,0.44662482711364293,0.5543835091934424,3.8492308654672094,1.0
P05121,SERPINE1,SERPINE1,Cluster_5,0.725204014787109,0.6517219262856314,3.616505006632359,1.0
P15407,FOSL1,FOSL1,Cluster_5,0.639345003540397,0.831879160976785,3.5899212216100302,1.0
Q7Z402,TMC7,TMC7,Cluster_5,1.0972097413511495,0.7629683025938218,3.5719740965235687,1.0
P01033,TIMP1,TIMP1,Cluster_5,0.11241718477075642,0.8279520775466968,3.56575015612745,1.0
O76070,SNCG,SNCG,Cluster_5,0.4340470546892826,0.5930750341849242,3.564110695453257,1.0
Q8WUJ3,CEMIP,CEMIP,Cluster_5,0.8768921259540639,0.9754031453718038,3.5484085975579447,1.0
Q03405,PLAUR,PLAUR,Cluster_5,0.38316739179646236,0.8163897690364728,3.516055929812742,1.0
O14503,BHLHE40,BHLHE40,Cluster_5,0.6558833431143017,0.6262033110219404,3.4745738146277887,1.0
Q96CG8,CTHRC1,CTHRC1,Cluster_5,0.1355372899640689,0.7831753291212008,3.438828091639616,1.0
P22692,IGFBP4,IGFBP4,Cluster_5,-0.14039328013706495,0.7622470271236937,3.293776340273915,1.0
Q6ZV89,SH2D5,SH2D5,Cluster_5,0.23736813266022272,0.594867583153395,3.28202676453788,1.0
O14682,ENC1,ENC1,Cluster_5,-0.24979660745757593,0.7184908953383847,3.2632138436301936,1.0
Q8N4U5,TCP11L2,TCP11L2,Cluster_5,0.2472738670598084,0.8074569846452909,3.2335411288860545,1.0
Q9NWM0,SMOX,SMOX,Cluster_5,0.1329667069419639,0.6930795416800856,3.224654503419206,1.0
Q9H5J8,TAF1D,TAF1D,Cluster_5,-0.8426271452279025,0.6775350547555705,3.180173159026598,1.0
P46695,IER3,IER3,Cluster_5,-0.10529766320552174,0.8868458286731761,3.1764088993831443,1.0
P21926,CD9,CD9,Cluster_5,0.504275971534904,0.6278303126052746,3.171301070778167,1.0
P43268,ETV4,ETV4,Cluster_5,0.4087442823032059,0.702857632361711,3.091394846133671,1.0
Q02952,AKAP12,AKAP12,Cluster_5,0.30499667496409344,0.5163414997267008,3.0889574863278177,1.0
Q99988,GDF15,GDF15,Cluster_5,0.24793251870810376,0.7727365317259927,3.082630095378949,1.0
Q96D70,R3HDM4,R3HDM4,Cluster_5,-0.14404692379170278,0.5415913472805697,3.0367170835149846,1.0
P02751,FN1,FN1,Cluster_5,0.045820601529043804,0.5001421697661649,3.0318304710456125,1.0
Q9BSF8,BTBD10,BTBD10,Cluster_5,-0.37912693955524374,0.5545678369508399,2.939422235803521,1.0
P19367,HK1,HK1,Cluster_5,0.3021165082038872,0.35901498520185465,2.9304516460895016,1.0
P19883,FST,FST,Cluster_5,0.1785789274426313,0.6019885335080386,2.917193485835419,1.0
P15408,FOSL2,FOSL2,Cluster_5,0.28393507766976367,0.5502647270263771,2.90452748498398,1.0
P30530,AXL,AXL,Cluster_5,0.3095829179135146,0.8250691520595467,2.8769308259556823,1.0
O76061,STC2,STC2,Cluster_5,0.3102885603301232,0.45708926389864635,2.8712891891297545,1.0
P33764,S100A3,S100A3,Cluster_5,-0.20800420396467006,0.5761998882382464,2.8500028800037214,1.0
Q13433,SLC39A6,SLC39A6,Cluster_5,0.2597753677568665,0.7507943873650681,2.832672437101559,1.0
P42771,CDKN2A,CDKN2A,Cluster_5,0.33253136291133956,0.4162674963444776,2.830688523888572,1.0
O00472,ELL2,ELL2,Cluster_5,-0.30150756080753505,0.43101251430295423,2.830053653730179,1.0
P11277,SPTB,SPTB,Cluster_5,-0.381728839321599,0.6673309771930143,2.7965911382347706,1.0
Q7Z699,SPRED1,SPRED1,Cluster_5,0.7206040572637562,0.6442187531880432,2.726030862446501,1.0
Q8N4L2,PIP4P2,PIP4P2,Cluster_5,0.42652825323828386,0.8123700084658187,2.628890824318788,1.0
Q8N6G5,CSGALNACT2,CSGALNACT2,Cluster_5,0.13877721500373735,0.7972747991019409,2.619382808831453,1.0
Q9NXH8,TOR4A,TOR4A,Cluster_5,-0.2136577086033778,0.37189781648977055,2.6181590002888733,1.0
P35869,AHR,AHR,Cluster_5,-0.07652159063179227,0.53285096811464,2.579857704757064,1.0
Q9HCY8,S100A14,S100A14,Cluster_5,-0.12368980035263794,0.6110218537335166,2.578967690919092,1.0
Q8IY33,MICALL2,MICALL2,Cluster_5,-0.5088761744910396,0.5157528970028024,2.5706731894594945,1.0
Q8N2I9,STK40,STK40,Cluster_5,-0.043094798743307385,0.7433557067550972,2.566867584225013,1.0
Q07352,ZFP36L1,ZFP36L1,Cluster_5,0.02854023116014597,0.4709630771917808,2.5543268895728666,1.0
Q7Z6J0,SH3RF1,SH3RF1,Cluster_5,-0.03974533449681562,0.6507797775162735,2.5052019029941857,1.0
Q9NWM3,CUEDC1,CUEDC1,Cluster_5,0.004120775635047756,0.6211934099247511,2.5029820597378087,1.0
Q15434,RBMS2,RBMS2,Cluster_5,0.4501635861203648,0.6201041380037943,2.4707173934754643,1.0
Q9UK39,NOCT,NOCT,Cluster_5,-0.4208075494184517,0.7075484078541459,2.463568173588458,1.0
Q6NUJ5,PWWP2B,PWWP2B,Cluster_5,-0.95580928007632,0.6882120509620181,2.4374939107418907,1.0
Q6YHK3,CD109,CD109,Cluster_5,0.6042683503053329,0.7782106524707607,2.377433450535161,1.0
O43187,IRAK2,IRAK2,Cluster_5,-0.24415583945831418,0.44182719998715,2.372057744140836,1.0
Q7Z403,TMC6,TMC6,Cluster_5,0.8568855183268161,0.5665538549896776,2.3618380797072227,1.0
P43403,ZAP70,ZAP70,Cluster_5,0.009941276855450563,0.5347199429536718,2.300082852007492,1.0
O75828,CBR3,CBR3,Cluster_5,-0.23593927989599023,0.8704417333043368,2.271558225381874,1.0
Q9HAH1,ZNF556,ZNF556,Cluster_5,-0.08044923857172316,0.5979888804995668,2.2623463096417247,1.0
Q6KCM7,SLC25A25,SLC25A25,Cluster_5,0.2565905527229659,0.6281783332948543,2.2338093554415472,1.0
P08138,NGFR,NGFR,Cluster_5,0.07007804145814685,0.27813803599144193,2.223261236798212,1.0
P05412,JUN,JUN,Cluster_5,0.11908785920752338,0.4684181079345863,2.2215394278355163,1.0
Q9ULX9,MAFF,MAFF,Cluster_5,0.31839158436342946,0.3789502768640903,2.2163033660539533,1.0
P50452,SERPINB8,SERPINB8,Cluster_5,0.1258642078128628,0.5216005077753962,2.1913428200500675,1.0
P13196,ALAS1,ALAS1,Cluster_5,-0.08421492937914109,0.3888346245748217,2.1849726908806275,1.0
Q9C004,SPRY4,SPRY4,Cluster_5,0.3043174386518478,0.3668210157270484,2.1738482106242287,1.0
P52429,DGKE,DGKE,Cluster_5,0.2918226062909383,0.6865554022570679,2.164323682391446,1.0
Q5VVJ2,MYSM1,MYSM1,Cluster_5,-0.3157809286704254,0.6114902168818864,2.143735163296377,1.0
Q14872,MTF1,MTF1,Cluster_5,-0.07715882767334183,0.46151234220014825,2.108869198404424,1.0
P17301,ITGA2,ITGA2,Cluster_5,0.29785227709565604,0.3776352327837787,2.1076204069440863,1.0
O75815,BCAR3,BCAR3,Cluster_5,0.07868490775617085,0.569383627364917,2.0955979630020245,1.0
P01137,TGFB1,TGFB1,Cluster_5,0.22570484945072722,0.3603333989465186,2.074182513747761,1.0
Q5T9C2,EEIG1,EEIG1,Cluster_5,0.24065000480559645,0.650553120610342,2.0711576744039206,1.0
Q96AP7,ESAM,ESAM,Cluster_5,0.4661918255004804,0.3750602212420943,2.057961131023569,1.0
O14613,CDC42EP2,CDC42EP2,Cluster_5,-0.2705731017912945,0.6396891264350792,2.0407460131064763,1.0
Q504T8,MIDN,MIDN,Cluster_5,-0.2403836756113866,0.5039827363955235,2.0405262165362004,1.0
P60002,ELOF1,ELOF1,Cluster_5,-0.4540060269446266,0.3409365255452651,2.035112234188041,1.0
Q14135,VGLL4,VGLL4,Cluster_5,0.06334917736835469,0.7123061341409315,2.0177852040251185,1.0
Q9BZJ4,SLC25A39,SLC25A39,Cluster_5,-0.391916196131165,0.7172274892735233,2.002094981975125,1.0
O15525,MAFG,MAFG,Cluster_5,-0.14490411751239804,0.3743355306980741,1.9958928877725344,1.0
Q9ULF5,SLC39A10,SLC39A10,Cluster_5,0.015610551965506914,0.2987596350511703,1.9777882474753128,1.0
Q17RY0,CPEB4,CPEB4,Cluster_5,0.1240337060300192,0.35002141577776547,1.9727349119583373,1.0
Q9UEE5,STK17A,STK17A,Cluster_5,-0.2867134431262282,0.6226840428129262,1.946762340017932,1.0
Q494U1,PLEKHN1,PLEKHN1,Cluster_5,0.07491757906710925,0.7472935033457733,1.92559462299106,1.0
Q9UJM3,ERRFI1,ERRFI1,Cluster_5,0.49489369877845096,0.41440170538985355,1.921977812799387,1.0
P29317,EPHA2,EPHA2,Cluster_5,0.19037283225326257,0.37639549692059016,1.8969653299034768,1.0
Q6IMN6,CAPRIN2,CAPRIN2,Cluster_5,-0.051309056533286844,0.6393505496243872,1.8925208949875485,1.0
Q16270,IGFBP7,IGFBP7,Cluster_5,0.2504042936581036,0.4509215066325313,1.8824623475623523,1.0
Q99612,KLF6,KLF6,Cluster_5,-0.32177881830233607,0.6647750883687135,1.8657383537481085,1.0
